cr51e_property,cr51e_unit,cr51e_squarefeet,cr51e_period,cr51e_bedrooms,cr51e_program,cr51e_contractnumber,cr51e_marketrent,cr51e_grossrent,cr51e_contractrent,cr51e_rdbasicrent,cr51e_subsidy,cr51e_tenantrent,cr51e_utilityallowance,cr51e_optionalcharges,cr51e_ttp,cr51e_utilityreimbursement
Stammtisch Associates L.P. (stamm),64-1A   ,1455,As of Date: 12/31/2020,3,Tax Credit,,1039,1113,0,0,712,327,74,0,401,0
Stammtisch Associates L.P. (stamm),64-2A   ,964,As of Date: 12/31/2020,2,Tax Credit,,1041,1119.82,0,0,0,1061.82,58,0,1119.82,0
Stammtisch Associates L.P. (stamm),64-3A   ,1415,As of Date: 12/31/2020,4,Tax Credit,,1167,1243.75,0,0,234.75,932,77,0,1009,0
West Bushwick 203K HDFC (wb203k),1126-1A ,0,As of Date: 12/31/2020,1,,,1425,159,0,0,0,159,0,0,0,0
West Bushwick 203K HDFC (wb203k),1126-1B ,0,As of Date: 12/31/2020,1,,,1455.43,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),1126-1B ,0,As of Date: 12/31/2020,1,,,1455.43,187,0,0,0,187,0,0,0,0
West Bushwick 203K HDFC (wb203k),1126-2A ,0,As of Date: 12/31/2020,1,,,1147.12,198,0,0,0,198,0,0,0,0
West Bushwick 203K HDFC (wb203k),1126-2B ,0,As of Date: 12/31/2020,1,,,1491,145,0,0,0,145,0,0,0,0
West Bushwick 203K HDFC (wb203k),1126-3A ,0,As of Date: 12/31/2020,1,,,820,1205.05,0,0,0,1205.05,0,0,0,0
West Bushwick 203K HDFC (wb203k),1126-3B ,0,As of Date: 12/31/2020,2,,,913.9,1061.9,0,0,0,1061.9,0,0,0,0
West Bushwick 203K HDFC (wb203k),1225-2A ,0,As of Date: 12/31/2020,2,,,1126.73,1240.64,0,0,0,1240.64,0,0,0,0
West Bushwick 203K HDFC (wb203k),1225-2B ,0,As of Date: 12/31/2020,1,,,1048.34,1145.9,0,0,0,1145.9,0,0,0,0
West Bushwick 203K HDFC (wb203k),1225-3A ,0,As of Date: 12/31/2020,3,,,1896.62,291,0,0,0,291,0,0,0,0
West Bushwick 203K HDFC (wb203k),1225-4A ,0,As of Date: 12/31/2020,3,,,825.42,940.35,0,0,0,940.35,0,0,0,0
West Bushwick 203K HDFC (wb203k),1225-COM,0,As of Date: 12/31/2020,0,,,1500,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),1248-1FL,0,As of Date: 12/31/2020,3,,,416,139,0,0,0,139,0,0,0,0
West Bushwick 203K HDFC (wb203k),1248-2FL,0,As of Date: 12/31/2020,3,,,1911.01,929,0,0,0,929,0,0,0,0
West Bushwick 203K HDFC (wb203k),1278-1A ,0,As of Date: 12/31/2020,3,,,857.47,925.81,0,0,0,925.81,0,0,0,0
West Bushwick 203K HDFC (wb203k),1278-2A ,0,As of Date: 12/31/2020,1,,,785.85,817.59,0,0,0,817.59,0,0,0,0
West Bushwick 203K HDFC (wb203k),1289-1A ,0,As of Date: 12/31/2020,1,,,304,2195.88,0,0,0,2195.88,0,0,0,0
West Bushwick 203K HDFC (wb203k),1289-2A ,0,As of Date: 12/31/2020,1,,,1004.46,1128.13,0,0,0,1128.13,0,0,0,0
West Bushwick 203K HDFC (wb203k),1289-2B ,0,As of Date: 12/31/2020,2,,,1523.32,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),1289-3A ,0,As of Date: 12/31/2020,3,,,1140.75,1707.16,0,0,0,1707.16,0,0,0,0
West Bushwick 203K HDFC (wb203k),1463-1A ,0,As of Date: 12/31/2020,2,,,1679.34,178,0,0,0,178,0,0,0,0
West Bushwick 203K HDFC (wb203k),1463-2A ,0,As of Date: 12/31/2020,2,,,1613.07,1694.72,0,0,0,1694.72,0,0,0,0
West Bushwick 203K HDFC (wb203k),1463-3A ,0,As of Date: 12/31/2020,2,,,975,1341.37,0,0,0,1341.37,0,0,0,0
West Bushwick 203K HDFC (wb203k),184-1A  ,0,As of Date: 12/31/2020,1,,,1144,1293.71,0,0,0,1293.71,0,0,0,0
West Bushwick 203K HDFC (wb203k),184-2A  ,0,As of Date: 12/31/2020,3,,,1425.82,310,0,0,0,310,0,0,0,0
West Bushwick 203K HDFC (wb203k),184-2B  ,0,As of Date: 12/31/2020,1,,,1423.27,170,0,0,0,170,0,0,0,0
West Bushwick 203K HDFC (wb203k),184-3A  ,0,As of Date: 12/31/2020,2,,,975,1551.08,0,0,0,1551.08,0,0,0,0
West Bushwick 203K HDFC (wb203k),184-COMM,0,As of Date: 12/31/2020,0,,,0,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),187-1A  ,0,As of Date: 12/31/2020,1,,,955.04,1038.58,0,0,0,1038.58,0,0,0,0
West Bushwick 203K HDFC (wb203k),187-2A  ,0,As of Date: 12/31/2020,1,,,97,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),192-1A  ,0,As of Date: 12/31/2020,3,,,1905.39,353,0,0,0,353,0,0,0,0
West Bushwick 203K HDFC (wb203k),192-2A  ,0,As of Date: 12/31/2020,3,,,825.43,940.36,0,0,0,940.36,0,0,0,0
West Bushwick 203K HDFC (wb203k),192-2B  ,0,As of Date: 12/31/2020,1,,,1051.64,187,0,0,0,187,0,0,0,0
West Bushwick 203K HDFC (wb203k),192-3A  ,0,As of Date: 12/31/2020,2,,,1426,808,0,0,0,808,0,0,0,0
West Bushwick 203K HDFC (wb203k),233-1A  ,0,As of Date: 12/31/2020,1,,,1238,366,0,0,0,366,0,0,0,0
West Bushwick 203K HDFC (wb203k),233-1B  ,0,As of Date: 12/31/2020,1,,,1220,239,0,0,0,239,0,0,0,0
West Bushwick 203K HDFC (wb203k),233-2A  ,0,As of Date: 12/31/2020,1,,,1375.28,184,0,0,0,184,0,0,0,0
West Bushwick 203K HDFC (wb203k),233-2B  ,0,As of Date: 12/31/2020,1,,,148,321,0,0,0,321,0,0,0,0
West Bushwick 203K HDFC (wb203k),233-3A  ,0,As of Date: 12/31/2020,1,,,895,961.45,0,0,0,961.45,0,0,0,0
West Bushwick 203K HDFC (wb203k),233-3B  ,0,As of Date: 12/31/2020,1,,,820,1148.09,0,0,0,1148.09,0,0,0,0
West Bushwick 203K HDFC (wb203k),234-1A  ,0,As of Date: 12/31/2020,1,,,152,1653.66,0,0,0,1653.66,0,0,0,0
West Bushwick 203K HDFC (wb203k),234-1B  ,0,As of Date: 12/31/2020,1,,,430,553.38,0,0,0,553.38,0,0,0,0
West Bushwick 203K HDFC (wb203k),234-2A  ,0,As of Date: 12/31/2020,1,,,1270.85,440,0,0,0,440,0,0,0,0
West Bushwick 203K HDFC (wb203k),234-2B  ,0,As of Date: 12/31/2020,1,,,574.96,625.32,0,0,0,625.32,0,0,0,0
West Bushwick 203K HDFC (wb203k),234-3A  ,0,As of Date: 12/31/2020,1,,,1120.21,1233.46,0,0,0,1233.46,0,0,0,0
West Bushwick 203K HDFC (wb203k),234-3B  ,0,As of Date: 12/31/2020,1,,,1026.47,1208.96,0,0,0,1208.96,0,0,0,0
West Bushwick 203K HDFC (wb203k),255-2A  ,0,As of Date: 12/31/2020,3,,,74,497,0,0,0,497,0,0,0,0
West Bushwick 203K HDFC (wb203k),255-2B  ,0,As of Date: 12/31/2020,1,,,937.87,1047.7,0,0,0,1047.7,0,0,0,0
West Bushwick 203K HDFC (wb203k),255-3A  ,0,As of Date: 12/31/2020,2,,,707.51,767.63,0,0,0,767.63,0,0,0,0
West Bushwick 203K HDFC (wb203k),258-1A  ,0,As of Date: 12/31/2020,3,,,0,896,0,0,0,896,0,0,0,0
West Bushwick 203K HDFC (wb203k),258-2A  ,0,As of Date: 12/31/2020,1,,,260,716,0,0,0,716,0,0,0,0
West Bushwick 203K HDFC (wb203k),258-2B  ,0,As of Date: 12/31/2020,2,,,613.02,759,0,0,0,759,0,0,0,0
West Bushwick 203K HDFC (wb203k),258-3B  ,0,As of Date: 12/31/2020,2,,,1018.87,1259.57,0,0,0,1259.57,0,0,0,0
West Bushwick 203K HDFC (wb203k),261-1A  ,0,As of Date: 12/31/2020,1,,,940,1171.6,0,0,0,1171.6,0,0,0,0
West Bushwick 203K HDFC (wb203k),261-1B  ,0,As of Date: 12/31/2020,1,,,1238,164,0,0,0,164,0,0,0,0
West Bushwick 203K HDFC (wb203k),261-2A  ,0,As of Date: 12/31/2020,1,,,950.46,1198.91,0,0,0,1198.91,0,0,0,0
West Bushwick 203K HDFC (wb203k),261-2B  ,0,As of Date: 12/31/2020,1,,,844.6,1003.64,0,0,0,1003.64,0,0,0,0
West Bushwick 203K HDFC (wb203k),261-3A  ,0,As of Date: 12/31/2020,1,,,1219.82,66,0,0,0,66,0,0,0,0
West Bushwick 203K HDFC (wb203k),261-3B  ,0,As of Date: 12/31/2020,1,,,844.6,1046.55,0,0,0,1046.55,0,0,0,0
West Bushwick 203K HDFC (wb203k),265-2A  ,0,As of Date: 12/31/2020,3,,,1224.95,1338.94,0,0,0,1338.94,0,0,0,0
West Bushwick 203K HDFC (wb203k),265-2B  ,0,As of Date: 12/31/2020,1,,,1318.39,184,0,0,0,184,0,0,0,0
West Bushwick 203K HDFC (wb203k),265-3A  ,0,As of Date: 12/31/2020,2,,,1568.73,486,0,0,0,486,0,0,0,0
West Bushwick 203K HDFC (wb203k),268-1A  ,0,As of Date: 12/31/2020,1,,,1376.61,387,0,0,0,387,0,0,0,0
West Bushwick 203K HDFC (wb203k),268-1B  ,0,As of Date: 12/31/2020,1,,,1349.63,184,0,0,0,184,0,0,0,0
West Bushwick 203K HDFC (wb203k),268-2A  ,0,As of Date: 12/31/2020,1,,,820,1017.58,0,0,0,1017.58,0,0,0,0
West Bushwick 203K HDFC (wb203k),268-2B  ,0,As of Date: 12/31/2020,1,,,1026.01,1134.98,0,0,0,1134.98,0,0,0,0
West Bushwick 203K HDFC (wb203k),268-3A  ,0,As of Date: 12/31/2020,1,,,966.19,1033.02,0,0,0,1033.02,0,0,0,0
West Bushwick 203K HDFC (wb203k),268-3B  ,0,As of Date: 12/31/2020,1,,,932,986.75,0,0,0,986.75,0,0,0,0
West Bushwick 203K HDFC (wb203k),306-1A  ,0,As of Date: 12/31/2020,1,,,948.16,1030.66,0,0,0,1030.66,0,0,0,0
West Bushwick 203K HDFC (wb203k),306-1B  ,0,As of Date: 12/31/2020,1,,,142,484.5,0,0,0,484.5,0,0,0,0
West Bushwick 203K HDFC (wb203k),306-2A  ,0,As of Date: 12/31/2020,1,,,1057.27,175,0,0,0,175,0,0,0,0
West Bushwick 203K HDFC (wb203k),306-2B  ,0,As of Date: 12/31/2020,1,,,1609.77,1725.1,0,0,0,1725.1,0,0,0,0
West Bushwick 203K HDFC (wb203k),306-3A  ,0,As of Date: 12/31/2020,1,,,1177.98,1255.76,0,0,0,1255.76,0,0,0,0
West Bushwick 203K HDFC (wb203k),306-3B  ,0,As of Date: 12/31/2020,2,,,1708.22,105.09,0,0,0,105.09,0,0,0,0
West Bushwick 203K HDFC (wb203k),421-1A  ,0,As of Date: 12/31/2020,3,,,98,1094,0,0,0,1094,0,0,0,0
West Bushwick 203K HDFC (wb203k),421-2A  ,0,As of Date: 12/31/2020,3,,,1973.98,203,0,0,0,203,0,0,0,0
West Bushwick 203K HDFC (wb203k),421-3A  ,0,As of Date: 12/31/2020,3,,,2058.65,329,0,0,0,329,0,0,0,0
West Bushwick 203K HDFC (wb203k),49-1A   ,0,As of Date: 12/31/2020,2,,,400.51,434.54,0,0,0,434.54,0,0,0,0
West Bushwick 203K HDFC (wb203k),49-2A   ,0,As of Date: 12/31/2020,2,,,150,1482.26,0,0,0,1482.26,0,0,0,0
West Bushwick 203K HDFC (wb203k),49-2B   ,0,As of Date: 12/31/2020,2,,,1639,294,1639,0,0,294,0,0,0,0
West Bushwick 203K HDFC (wb203k),669-1A  ,0,As of Date: 12/31/2020,3,,,1906.32,261,0,0,0,261,0,0,0,0
West Bushwick 203K HDFC (wb203k),669-2A  ,0,As of Date: 12/31/2020,2,,,1867.27,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),669-2B  ,0,As of Date: 12/31/2020,1,,,844.6,1094.54,0,0,0,1094.54,0,0,0,0
West Bushwick 203K HDFC (wb203k),669-3A  ,0,As of Date: 12/31/2020,2,,,636,803.36,0,0,0,803.36,0,0,0,0
West Bushwick 203K HDFC (wb203k),678-1A  ,0,As of Date: 12/31/2020,2,,,1126.73,1268.06,0,0,0,1268.06,0,0,0,0
West Bushwick 203K HDFC (wb203k),678-2A  ,0,As of Date: 12/31/2020,2,,,726.96,806.02,0,0,0,806.02,0,0,0,0
West Bushwick 203K HDFC (wb203k),84-1A   ,0,As of Date: 12/31/2020,1,,,1012.89,358,0,0,0,358,0,0,0,0
West Bushwick 203K HDFC (wb203k),84-1B   ,0,As of Date: 12/31/2020,1,,,1442.33,292,0,0,0,292,0,0,0,0
West Bushwick 203K HDFC (wb203k),84-2A   ,0,As of Date: 12/31/2020,1,,,1361.59,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),84-2B   ,0,As of Date: 12/31/2020,1,,,1177.12,512,0,0,0,512,0,0,0,0
West Bushwick 203K HDFC (wb203k),84-3A   ,0,As of Date: 12/31/2020,1,,,1021.8,1062.67,0,0,0,1062.67,0,0,0,0
West Bushwick 203K HDFC (wb203k),84-3B   ,0,As of Date: 12/31/2020,2,,,745.55,745.55,0,0,0,745.55,0,0,0,0
West Bushwick 203K HDFC (wb203k),854-1A  ,0,As of Date: 12/31/2020,3,,,1441.36,1741.88,0,0,0,1741.88,0,0,0,0
West Bushwick 203K HDFC (wb203k),854-2A  ,0,As of Date: 12/31/2020,2,,,889.7,1265.42,0,0,0,1265.42,0,0,0,0
West Bushwick 203K HDFC (wb203k),854-2B  ,0,As of Date: 12/31/2020,1,,,707.51,779.04,0,0,0,779.04,0,0,0,0
West Bushwick 203K HDFC (wb203k),854-3A  ,0,As of Date: 12/31/2020,2,,,1331.78,107,0,0,0,107,0,0,0,0
West Bushwick 203K HDFC (wb203k),860-1A  ,0,As of Date: 12/31/2020,3,,,1826.92,1275,0,0,0,1275,0,0,0,0
West Bushwick 203K HDFC (wb203k),860-2   ,0,As of Date: 12/31/2020,3,,,1378.07,1506.32,0,0,0,1506.32,0,0,0,0
West Bushwick 203K HDFC (wb203k),860-3   ,0,As of Date: 12/31/2020,3,,,720,0,0,0,0,0,0,0,0,0
West Bushwick 203K HDFC (wb203k),97-1A   ,0,As of Date: 12/31/2020,2,,,669.52,385,0,0,0,385,0,0,0,0
West Bushwick 203K HDFC (wb203k),97-2A   ,0,As of Date: 12/31/2020,1,,,955.03,1104.06,0,0,0,1104.06,0,0,0,0
West Bushwick 203K HDFC (wb203k),97-2B   ,0,As of Date: 12/31/2020,2,,,1614.71,1289,0,0,0,1289,0,0,0,0
West Bushwick 203K HDFC (wb203k),97-3A   ,0,As of Date: 12/31/2020,1,,,1112.95,26,0,0,0,26,0,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),1475-2A ,0,As of Date: 12/31/2020,3,,,969.28,1074.7,0,0,0,1074.7,94,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),1475-3A ,0,As of Date: 12/31/2020,3,Tax Credit,,1553,1627,0,0,0,1533,94,0,1627,0
West Bushwick NRP Associates L.P. (wbnrp),1475-3B ,0,As of Date: 12/31/2020,1,Tax Credit,,776.76,794,0,0,0,720,74,0,794,0
West Bushwick NRP Associates L.P. (wbnrp),1475-4B ,0,As of Date: 12/31/2020,2,Tax Credit,,1572,263,0,0,0,186,77,0,263,0
West Bushwick NRP Associates L.P. (wbnrp),1475-COM,0,As of Date: 12/31/2020,0,,,1000,0,0,0,0,0,0,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),149-1A  ,0,As of Date: 12/31/2020,2,,,1488.14,1833.92,0,0,0,1833.92,77,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),149-1B  ,0,As of Date: 12/31/2020,3,,,1246,0,0,0,0,0,94,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),149-3A  ,0,As of Date: 12/31/2020,1,Tax Credit,,715.8,821,0,0,0,747,74,0,821,0
West Bushwick NRP Associates L.P. (wbnrp),149-3B  ,0,As of Date: 12/31/2020,1,,,1109.91,1192.31,0,0,0,1192.31,76,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),149-4A  ,0,As of Date: 12/31/2020,1,,,125,148,0,0,0,148,76,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),149-4B  ,0,As of Date: 12/31/2020,1,Tax Credit,,910.86,984.86,0,0,0,910.86,74,0,984.86,0
West Bushwick NRP Associates L.P. (wbnrp),174-1A  ,793,As of Date: 12/31/2020,2,Tax Credit,,412.98,487.98,0,0,0,412.98,75,0,487.98,0
West Bushwick NRP Associates L.P. (wbnrp),174-2A  ,0,As of Date: 12/31/2020,2,Tax Credit,,1112.82,852.16,0,0,0,852.16,0,0,852.16,0
West Bushwick NRP Associates L.P. (wbnrp),174-2B  ,0,As of Date: 12/31/2020,1,Tax Credit,,784.25,1048,0,0,674,300,74,0,374,0
West Bushwick NRP Associates L.P. (wbnrp),174-3B  ,0,As of Date: 12/31/2020,2,,,1516.49,1404,0,0,0,1404,77,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),235-1A  ,0,As of Date: 12/31/2020,2,Tax Credit,,958.88,1176,0,0,0,1101,75,0,1176,0
West Bushwick NRP Associates L.P. (wbnrp),235-2A  ,0,As of Date: 12/31/2020,3,,,1025.65,1121.1,0,0,0,1121.1,94,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),235-2B  ,0,As of Date: 12/31/2020,1,,,1348.5,355,0,0,0,355,76,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),235-3B  ,0,As of Date: 12/31/2020,2,Tax Credit,,1430.61,475,0,0,0,400,75,0,475,0
West Bushwick NRP Associates L.P. (wbnrp),276-1A  ,793,As of Date: 12/31/2020,2,Tax Credit,,857,986,0,0,0,911,75,0,986,0
West Bushwick NRP Associates L.P. (wbnrp),276-2A  ,0,As of Date: 12/31/2020,3,,,2011.35,669,0,0,0,669,94,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),276-2B  ,0,As of Date: 12/31/2020,1,,,900,1093.21,0,0,0,1093.21,76,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),276-3B  ,0,As of Date: 12/31/2020,2,Tax Credit,,1558.3,1318,0,0,1130,188,0,0,188,0
West Bushwick NRP Associates L.P. (wbnrp),30-1A   ,0,As of Date: 12/31/2020,0,,,0,0,0,0,0,0,0,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),30-1B   ,808,As of Date: 12/31/2020,1,Tax Credit,,746.64,722,0,0,0,648,74,0,722,0
West Bushwick NRP Associates L.P. (wbnrp),30-2A   ,793,As of Date: 12/31/2020,2,Tax Credit,,623.96,75,0,0,0,0,75,0,75,0
West Bushwick NRP Associates L.P. (wbnrp),30-2B   ,1220,As of Date: 12/31/2020,2,Tax Credit,,573.2,648.2,0,0,0,573.2,75,0,648.2,0
West Bushwick NRP Associates L.P. (wbnrp),30-3A   ,793,As of Date: 12/31/2020,2,Tax Credit,,385.42,850,0,0,0,775,75,0,850,0
West Bushwick NRP Associates L.P. (wbnrp),30-COMM ,0,As of Date: 12/31/2020,0,,,0,0,0,0,0,0,0,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),311-1A  ,0,As of Date: 12/31/2020,3,,,664.09,680.69,0,0,0,680.69,94,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),311-2A  ,0,As of Date: 12/31/2020,3,Tax Credit,,971.53,1065.53,0,0,0,971.53,94,0,1065.53,0
West Bushwick NRP Associates L.P. (wbnrp),311-2B  ,0,As of Date: 12/31/2020,1,Tax Credit,,255.62,331.62,0,0,0,255.62,76,0,331.62,0
West Bushwick NRP Associates L.P. (wbnrp),311-3B  ,0,As of Date: 12/31/2020,2,Tax Credit,,827.74,888.51,0,0,0,811.51,77,0,888.51,0
West Bushwick NRP Associates L.P. (wbnrp),317-1A  ,0,As of Date: 12/31/2020,2,,,528.75,0,0,0,0,0,77,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),317-2A  ,0,As of Date: 12/31/2020,1,Tax Credit,,295.13,365,0,0,0,289,76,0,365,0
West Bushwick NRP Associates L.P. (wbnrp),317-3A  ,0,As of Date: 12/31/2020,3,Tax Credit,,1042.44,932,0,0,0,839,93,0,932,0
West Bushwick NRP Associates L.P. (wbnrp),317-3B  ,0,As of Date: 12/31/2020,3,Tax Credit,,677.79,312,0,0,0,312,0,0,312,0
West Bushwick NRP Associates L.P. (wbnrp),317-4B  ,0,As of Date: 12/31/2020,2,Tax Credit,,529.56,594.18,0,0,0,519.18,75,0,594.18,0
West Bushwick NRP Associates L.P. (wbnrp),32-1A   ,1215,As of Date: 12/31/2020,2,Tax Credit,,1093.85,1153.85,0,0,0,1093.85,60,0,1153.85,0
West Bushwick NRP Associates L.P. (wbnrp),32-1B   ,900,As of Date: 12/31/2020,2,Tax Credit,,929.22,938,0,0,0,863,75,0,938,0
West Bushwick NRP Associates L.P. (wbnrp),32-2B   ,830,As of Date: 12/31/2020,2,,,1196.34,1196.34,0,0,0,1196.34,77,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),32-3A   ,1570,As of Date: 12/31/2020,4,Tax Credit,,2290.45,1336,0,0,0,1336,0,0,1336,0
West Bushwick NRP Associates L.P. (wbnrp),320-1A  ,0,As of Date: 12/31/2020,2,Tax Credit,,673.85,660.64,0,0,0,660.64,0,0,660.64,0
West Bushwick NRP Associates L.P. (wbnrp),320-2A  ,0,As of Date: 12/31/2020,1,Tax Credit,,754.89,816.09,0,0,0,740.09,76,0,816.09,0
West Bushwick NRP Associates L.P. (wbnrp),320-3A  ,0,As of Date: 12/31/2020,3,Tax Credit,,278.95,247.5,0,0,0,247.5,0,0,247.5,0
West Bushwick NRP Associates L.P. (wbnrp),320-3B  ,0,As of Date: 12/31/2020,3,Tax Credit,,533.46,592.23,0,0,0,499.23,93,0,592.23,0
West Bushwick NRP Associates L.P. (wbnrp),320-4B  ,0,As of Date: 12/31/2020,2,Tax Credit,,781.68,856.68,0,0,0,781.68,75,0,856.68,0
West Bushwick NRP Associates L.P. (wbnrp),44-1A   ,1428,As of Date: 12/31/2020,3,,,542.28,730.4,0,0,0,730.4,94,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),44-2A   ,865,As of Date: 12/31/2020,2,Tax Credit,,481.6,717,0,0,0,642,75,0,717,0
West Bushwick NRP Associates L.P. (wbnrp),44-2B   ,1358,As of Date: 12/31/2020,3,Tax Credit,,441.29,93,0,0,0,0,93,0,93,0
West Bushwick NRP Associates L.P. (wbnrp),44-3A   ,865,As of Date: 12/31/2020,2,Tax Credit,,336.07,993,0,0,0,918,75,0,993,0
West Bushwick NRP Associates L.P. (wbnrp),44-COMM ,808,As of Date: 12/31/2020,0,,,0,599.83,0,0,0,599.83,0,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),57-1A   ,0,As of Date: 12/31/2020,3,Tax Credit,,739.65,684.99,0,0,0,591.99,93,0,684.99,0
West Bushwick NRP Associates L.P. (wbnrp),57-1B   ,793,As of Date: 12/31/2020,2,Tax Credit,,261.73,781,0,0,0,706,75,0,781,0
West Bushwick NRP Associates L.P. (wbnrp),57-2B   ,0,As of Date: 12/31/2020,2,Tax Credit,,547.35,993,0,0,0,918,75,0,993,0
West Bushwick NRP Associates L.P. (wbnrp),57-3A   ,0,As of Date: 12/31/2020,2,Tax Credit,,685.85,993,0,0,0,918,75,0,993,0
West Bushwick NRP Associates L.P. (wbnrp),57-3B   ,793,As of Date: 12/31/2020,2,Tax Credit,,493.41,568.41,0,0,0,493.41,75,0,568.41,0
West Bushwick NRP Associates L.P. (wbnrp),73-1A   ,0,As of Date: 12/31/2020,2,,,0,0,0,0,0,0,0,0,0,0
West Bushwick NRP Associates L.P. (wbnrp),73-2A   ,0,As of Date: 12/31/2020,3,Tax Credit,,1035,1061,0,0,0,968,93,0,1061,0
West Bushwick NRP Associates L.P. (wbnrp),73-3A   ,0,As of Date: 12/31/2020,3,Tax Credit,,1154,1201,0,0,0,1108,93,0,1201,0
West Bushwick TPT HDFC (wbtpt),1269-1A ,0,As of Date: 12/31/2020,3,,,1292,105,0,0,0,105,74,0,0,0
West Bushwick TPT HDFC (wbtpt),1269-1B ,0,As of Date: 12/31/2020,3,HOME,,1327.88,1328,0,0,0,1328,0,0,1328,0
West Bushwick TPT HDFC (wbtpt),1269-3A ,0,As of Date: 12/31/2020,2,HOME,,943.67,883,0,0,0,841,42,0,883,0
West Bushwick TPT HDFC (wbtpt),1269-3B ,0,As of Date: 12/31/2020,2,HOME,,1070.97,1101,0,0,0,1101,0,0,1101,0
West Bushwick TPT HDFC (wbtpt),1274-1A ,0,As of Date: 12/31/2020,3,HOME,,1272.4,1346.4,0,0,0,1272.4,74,0,1346.4,0
West Bushwick TPT HDFC (wbtpt),1274-1B ,0,As of Date: 12/31/2020,3,,,1474.91,1491,0,0,0,1491,74,0,0,0
West Bushwick TPT HDFC (wbtpt),1274-3A ,0,As of Date: 12/31/2020,2,HOME,,873,863,0,0,0,863,0,0,863,0
West Bushwick TPT HDFC (wbtpt),1274-3B ,0,As of Date: 12/31/2020,2,,,1426.64,0,0,0,0,0,42,0,0,0
West Bushwick TPT HDFC (wbtpt),233-1A  ,0,As of Date: 12/31/2020,3,HOME,,838.21,1264,0,0,0,1264,0,0,1264,0
West Bushwick TPT HDFC (wbtpt),233-1B  ,0,As of Date: 12/31/2020,3,HOME,,1240.3,1165,0,0,0,1110,55,0,1165,0
West Bushwick TPT HDFC (wbtpt),233-3A  ,0,As of Date: 12/31/2020,2,HOME,,1133,1174,0,0,0,1174,0,0,1174,0
West Bushwick TPT HDFC (wbtpt),233-3B  ,0,As of Date: 12/31/2020,2,HOME,,1113.17,1101,0,0,0,1101,0,0,1101,0
West Bushwick TPT HDFC (wbtpt),285-1A  ,0,As of Date: 12/31/2020,3,HOME,,1023,2280,0,0,0,2206,74,0,2280,0
West Bushwick TPT HDFC (wbtpt),285-1B  ,0,As of Date: 12/31/2020,3,,,1091.23,1351.08,0,0,0,1351.08,74,0,0,0
West Bushwick TPT HDFC (wbtpt),285-3A  ,0,As of Date: 12/31/2020,2,,,707.76,751.07,0,0,0,751.07,42,0,0,0
West Bushwick TPT HDFC (wbtpt),285-3B  ,0,As of Date: 12/31/2020,2,HOME,,512.82,1201,0,0,0,1143,58,0,1201,0
West Bushwick TPT HDFC (wbtpt),306-1B  ,0,As of Date: 12/31/2020,2,HOME,,721.64,797,0,0,0,755,42,0,797,0
West Bushwick TPT HDFC (wbtpt),306-2A  ,0,As of Date: 12/31/2020,2,,,1230.62,255,0,0,0,255,42,0,0,0
West Bushwick TPT HDFC (wbtpt),306-2B  ,0,As of Date: 12/31/2020,1,HOME,,748,720,0,0,0,666,54,0,720,0
West Bushwick TPT HDFC (wbtpt),306-3A  ,0,As of Date: 12/31/2020,2,HOME,,1132,1174,0,0,0,1174,0,0,1174,0
West Bushwick TPT HDFC (wbtpt),306-3B  ,0,As of Date: 12/31/2020,2,,,1185.91,704,0,0,0,704,0,0,0,0
West Bushwick TPT HDFC (wbtpt),310-1B  ,0,As of Date: 12/31/2020,2,HOME,,141,1016,0,0,0,974,42,0,1016,0
West Bushwick TPT HDFC (wbtpt),310-2A  ,0,As of Date: 12/31/2020,2,HOME,,473.33,1000,0,0,0,958,42,0,1000,0
West Bushwick TPT HDFC (wbtpt),310-2B  ,0,As of Date: 12/31/2020,1,,,1129,0,0,0,0,0,41,0,0,0
