latitude,longitude,n_units
26.43094444,-81.44772339,45
30.49795914,-86.14041901,25
28.52303505,-81.3349762,216
26.27093506,-81.75296783,120
30.40911484,-87.27933502,218
25.79638481,-80.13095093,56
27.46882248,-82.55984497,226
25.49959755,-80.44197845,80
28.58326149,-81.28465271,96
25.89401627,-80.25282288,328
27.9687767,-82.45808411,8
28.51966858,-81.31427765,260
28.39337158,-81.50648499,324
27.58438873,-81.51821899,36
30.79496002,-85.36841583,25
28.48544312,-81.41043854,176
28.80217934,-81.7350769,18
25.82698059,-80.20735931,60
28.58714294,-80.81550598,136
26.12594795,-80.37529755,300
28.74499512,-82.30240631,36
28.8458004,-81.9095993,37
30.51337433,-82.95254517,24
30.60568047,-83.10294342,24
27.28388214,-80.29093933,110
25.47975731,-80.47382355,28
28.80200005,-81.75119781,36
28.91218758,-81.92097473,36
25.49965668,-80.43695831,30
28.66840553,-81.35015869,12
30.78022385,-85.68438721,18
28.43341255,-81.37182617,12
25.82698059,-80.20749664,60
27.25387001,-80.83386993,34
27.53592682,-82.55084229,49
26.59013557,-81.6314621,35
28.6186657,-81.3141861,121
30.76478386,-85.54705811,33
28.00888443,-82.41208649,260
25.46271515,-80.47392273,45
30.31836128,-81.48439026,224
28.81165504,-81.28813171,184
28.5431366,-82.38891602,36
28.31768227,-81.44765472,360
28.51951408,-81.30453491,160
28.06061172,-82.44265747,314
25.49959373,-80.44319916,114
28.66173744,-81.41576385,248
27.51720428,-82.56305695,196
30.53207779,-82.96289063,24
28.49917793,-81.44216919,248
26.19881439,-81.71823883,78
30.43734169,-81.66049957,150
25.56820488,-80.37243652,228
28.4734478,-81.43691254,156
28.57472801,-81.45717621,240
29.2095871,-81.0710144,300
25.58279228,-80.37088013,334
25.46698761,-80.49373627,92
26.60736084,-80.09378052,288
28.561203,-81.2878952,220
25.58072853,-80.38773346,102
30.97128105,-87.24771881,32
30.74100304,-86.55757141,32
27.48928833,-82.49411011,270
27.22374535,-81.86367035,36
28.02571678,-82.52192688,450
25.51788712,-80.41558838,259
27.05097961,-82.21627808,42
28.55240059,-81.26573181,208
29.48983002,-81.67245483,30
28.55098152,-81.39266968,26
30.48974419,-84.36270142,113
30.76233673,-85.23101044,34
25.46225739,-80.49138641,123
29.03458405,-82.6745224,36
26.3019352,-80.13111877,212
30.49009514,-84.24134064,160
29.70768356,-82.04229736,16
27.20057487,-80.22434235,200
26.22868538,-81.76997375,120
25.6320343,-80.37986755,80
26.12738228,-80.14758301,408
28.33268738,-81.41711426,185
28.24427414,-82.73524475,196
25.47713852,-80.45572662,164
26.13926506,-81.73973846,176
30.32346916,-81.5734024,155
27.4858017,-82.54246521,40
26.69964981,-80.10374451,218
25.48101234,-80.47246552,101
26.14990425,-81.79337311,72
28.37072182,-82.6714325,61
29.85868454,-81.35496521,34
26.7131424,-80.0513382,38
28.5688076,-81.85236359,37
30.52712059,-82.95999908,37
27.88838196,-82.33005524,290
28.48221207,-81.40843964,304
27.62581825,-80.37996674,180
24.56912613,-81.76300049,78
25.91715813,-80.21461487,180
25.82472801,-80.27836609,68
29.17478561,-82.16857147,159
28.47294235,-81.29985809,338
25.50291252,-80.43885803,180
25.46988869,-80.46134949,145
26.58274269,-80.11070251,300
28.48684883,-81.30670166,216
28.55743599,-81.48484802,450
25.96716118,-80.21858978,312
25.76848412,-80.38211823,76
26.43676186,-81.44871521,34
26.75833893,-80.116745,144
30.2764225,-81.43724823,288
28.56097031,-81.20019531,300
25.45316315,-80.48321533,160
26.29745865,-80.11820221,96
26.7102623,-80.05693054,49
25.77407265,-80.19070435,80
30.33403969,-81.57082367,102
27.52878571,-82.52833557,168
26.79230309,-80.10263062,71
25.83043861,-80.22406006,21
26.58766937,-80.08502197,94
25.46984482,-80.46481323,312
25.78355026,-80.20735931,35
28.63187218,-81.40448761,364
28.4843998,-81.41139984,96
28.93899345,-81.29307556,30
27.71954727,-82.41560364,80
30.18674088,-81.72870636,202
30.16056252,-81.61164093,52
25.52223778,-80.41858673,90
25.46962166,-80.48401642,80
25.94518089,-80.29438782,220
26.15289879,-81.71562195,235
26.30394936,-81.7988739,269
26.72818756,-80.05055237,58
25.76480675,-80.1971817,130
30.25041008,-81.62020874,320
27.95149612,-82.32497406,348
27.81584549,-80.47066498,70
25.55755234,-80.36466217,200
27.72057152,-82.31890869,84
25.44717216,-80.48551941,91
26.83419991,-80.65050507,42
25.77836037,-80.32579803,174
29.92389679,-81.33953857,90
25.77531052,-80.19010925,129
28.00295448,-82.14150238,236
29.39882851,-82.44991302,29
27.90803528,-82.32143402,248
26.15385437,-81.73526764,128
26.70061684,-80.10480499,72
28.48444748,-81.40641022,100
25.77205276,-80.13483429,17
30.17548561,-82.65569305,36
27.61624908,-80.38308716,200
30.47299957,-83.68180084,32
26.52024841,-81.93320465,376
28.06538391,-82.43743896,32
30.50037384,-84.33246613,184
30.46513367,-84.23301697,280
28.93208694,-81.29536438,40
28.49871635,-81.44085693,352
28.06490135,-82.56058502,200
25.911726,-80.16311646,588
28.55620384,-81.22484589,228
30.41806984,-84.23513031,256
25.93774414,-80.31217194,94
26.13356781,-81.76443481,248
28.06733894,-82.71146393,232
30.20571709,-81.6036377,304
29.60948372,-82.40164948,97
26.73353577,-80.0664444,252
26.11902237,-80.32440186,216
26.75081253,-81.37459564,140
26.79230309,-80.10266113,92
28.48315048,-81.40670013,288
28.75257492,-81.35188293,284
28.57563591,-81.25779724,356
29.17478561,-82.16857147,80
27.67640686,-80.4262619,36
26.23031807,-80.13145447,224
27.29157829,-80.2880249,188
28.52796173,-81.44483185,80
28.49962997,-81.44348907,172
27.16236877,-80.2435379,344
28.78654099,-81.29494476,352
28.61061287,-82.04103088,20
28.52796173,-81.44483185,160
28.34568214,-81.63769531,152
30.02929306,-84.39267731,30
30.3697319,-87.35725403,320
25.94224167,-80.295578,392
27.81913376,-82.6698761,18
26.89084816,-82.30097198,176
25.78180504,-80.21620941,76
28.48518944,-82.543396,24
25.45785522,-80.49162292,8
28.74195671,-82.09171295,28
30.31790924,-81.44959259,336
30.16780281,-85.62918854,100
28.24637032,-82.73789978,200
28.01523399,-82.51746368,182
25.49959755,-80.44197845,48
27.88789177,-81.82225037,120
25.91689682,-80.21963501,280
28.31443024,-81.44552612,320
28.62125587,-81.24997711,233
28.5580883,-81.48355103,192
27.9284935,-82.3162384,200
28.49317932,-81.40827179,228
28.43259811,-81.57785034,256
28.06017494,-82.43987274,172
26.61388779,-80.14450836,209
26.73777008,-81.40449524,36
26.20225906,-80.23601532,240
28.50078964,-81.40598297,172
28.36244202,-81.40138245,252
29.17745972,-82.16584015,131
28.06627083,-80.61395264,216
25.46166801,-80.49237823,16
25.44556808,-80.49319458,98
30.42683601,-81.69441223,360
28.32413864,-81.42287445,289
28.61508369,-81.41136932,240
29.26784325,-82.11048889,117
27.68031693,-80.42313385,96
28.56519508,-81.43036652,168
28.53094292,-81.45899963,288
28.53094292,-81.45899963,248
28.05757713,-82.36209106,180
28.56336021,-81.59205627,120
26.19246101,-80.18732452,125
28.07579231,-81.96792603,220
29.61519432,-82.39067841,272
27.61506271,-80.38101196,144
27.75420761,-82.6396637,18
26.04562187,-80.23573303,147
30.33181381,-81.66083527,205
25.9416256,-80.29942322,192
28.40307617,-81.40763855,280
27.96817207,-82.71595764,352
26.60646439,-81.85087585,352
29.86984634,-81.33905029,192
28.51033211,-81.45803833,384
28.67086983,-81.47275543,428
27.9199276,-82.35145569,352
26.65851784,-80.12136078,240
26.72060585,-80.05856323,53
27.3467865,-80.37250519,144
26.65487099,-81.95259857,64
26.60782051,-81.83094025,208
28.54369354,-81.24103546,264
26.15385437,-81.73526764,124
28.22611046,-81.31620026,192
26.76388931,-80.11777496,192
30.22593117,-85.66169739,200
25.97711182,-80.19474792,244
28.28868675,-82.67918396,200
25.9896965,-80.25149536,200
27.41571045,-80.32570648,320
27.42868233,-82.54817963,64
27.37723541,-82.54745483,80
26.5982132,-81.81241608,340
26.60782051,-81.83094025,112
28.43259811,-81.57785034,84
30.20058632,-81.72750854,360
26.67224884,-81.92305756,168
25.95167351,-80.24736786,320
27.90114212,-82.29492188,348
25.81903267,-80.37419128,256
25.951931,-80.24737549,321
28.59220123,-81.24357605,288
26.05232048,-80.15015411,96
25.9172802,-80.2168808,144
29.65028763,-81.69161224,60
28.31605721,-81.40907288,70
26.42911911,-80.08228302,404
29.69168091,-82.30558777,112
27.99888611,-80.68650055,304
29.17741585,-82.16295624,64
27.21262932,-81.84601593,123
27.47875214,-81.42875671,100
25.9771347,-80.19438171,198
26.29745865,-80.11820221,128
26.61742592,-80.08239746,160
26.15574837,-81.69290161,140
28.58018494,-81.47986603,240
28.81638145,-81.67086029,248
28.48658752,-81.28299713,272
25.78756142,-80.2217865,100
27.63888168,-80.46897125,184
28.54489517,-81.23993683,264
30.43828773,-87.25308228,40
28.48992348,-81.462883,234
26.07925415,-81.72140503,240
26.19870567,-81.7053833,168
27.97598457,-82.31931305,144
28.55515862,-81.48880005,254
27.9199276,-82.35145569,252
26.04567337,-80.23408508,104
30.28370857,-81.52593231,248
26.18029022,-80.18244171,312
27.44876862,-82.60530853,180
27.86872482,-82.51268768,176
25.935112,-80.31547546,216
30.21741295,-81.58908844,200
25.93998337,-80.26405334,176
25.93143082,-80.1595993,56
28.80991364,-81.31358337,184
30.71272087,-84.91990662,76
28.14659119,-82.30760956,340
28.24084091,-81.25830841,34
29.64800262,-81.69028473,120
27.93986511,-82.31118774,184
29.04483223,-81.32657623,214
28.76233864,-81.27780151,360
28.62302971,-81.24720764,380
25.77792931,-80.20193481,211
27.96025658,-82.45663452,238
28.40108871,-81.53451538,265
28.37345505,-81.68086243,358
30.32979393,-81.41907501,28
28.56263733,-81.7539978,176
27.47875214,-81.42875671,44
27.98205757,-82.12378693,200
28.24784088,-82.35037231,200
25.79927826,-80.19088745,186
27.48718452,-82.52864838,178
27.42603111,-80.37548065,340
28.45361328,-81.37748718,312
28.06105042,-82.43986511,149
27.7917366,-82.33646393,340
26.06986237,-80.22471619,108
27.36530876,-80.38411713,284
27.58686066,-80.40924835,176
30.18120575,-82.64969635,29
28.25880051,-81.31142426,192
28.55610847,-81.27174377,336
29.6468544,-82.30149841,91
27.64909935,-80.47003174,172
28.54939461,-81.19332886,392
28.56090927,-81.19428253,240
26.6579113,-80.12233734,260
28.55020142,-81.60430145,288
27.93903351,-82.27018738,376
28.17812729,-82.74582672,200
25.88297844,-80.23823547,160
28.30657005,-81.35353851,160
26.13684654,-81.77420044,104
29.14157295,-80.99600983,168
27.98895645,-82.42099762,43
26.71089172,-80.07667542,152
27.91500473,-81.56305695,120
30.17177391,-82.67707825,180
29.14751244,-81.03888702,208
26.28915596,-80.17259979,300
30.76054573,-85.22893524,48
26.73164749,-80.06584167,150
28.05341148,-82.54938507,122
28.49081421,-81.40291595,276
29.07171822,-81.02097321,268
27.4869194,-82.56526184,160
28.47920227,-81.44203186,312
26.25924301,-81.68968964,182
25.45153999,-80.50131226,148
29.20444679,-81.08861542,224
28.76071358,-81.27605438,288
29.25007248,-81.06669617,216
28.27816391,-81.34674835,421
26.69234276,-80.17151642,130
25.935112,-80.31547546,214
26.05468559,-80.20465088,318
29.6530838,-82.41500092,208
26.19873047,-81.70192719,320
25.57887077,-80.38439941,56
27.76093483,-82.6635437,237
30.19307327,-81.74569702,336
25.90379906,-80.38140106,368
26.58753395,-80.0803833,192
25.46992111,-80.45870972,336
27.00819969,-82.1526947,264
25.78395462,-80.19956207,419
28.56911278,-81.43080902,88
27.71752739,-82.41424561,84
27.98243904,-80.63472748,234
28.37296486,-81.36999512,420
25.94674873,-80.19393921,226
29.85865593,-81.33010864,144
28.36616135,-81.67845917,313
25.77524948,-80.21620178,199
25.45527649,-80.49280548,66
26.24819756,-80.14674377,94
28.16664505,-82.74194336,304
30.38573837,-81.68787384,120
25.57550049,-80.38695526,186
27.44533348,-82.52303314,264
27.47696686,-82.56847382,145
28.81236839,-81.31815338,384
30.38081551,-81.60600281,288
25.55897522,-80.35300446,308
28.47603607,-81.4420166,192
25.11278915,-80.41840363,66
25.97758675,-80.26300049,252
28.28077507,-81.35736847,300
27.04725838,-82.24002075,120
30.17177391,-82.67707825,152
28.75310135,-81.28760529,260
25.51502991,-80.41442108,288
25.9734211,-80.19086456,180
28.05822563,-81.96325684,40
28.07494545,-81.98781586,200
26.60759735,-81.85090637,288
26.69280624,-80.17636108,230
26.92190742,-82.03642273,336
26.59311676,-81.64304352,229
25.88573074,-80.16625977,204
27.97397995,-82.44024658,358
27.97604179,-82.43699646,201
28.38329124,-81.40727234,288
28.49639511,-82.597435,192
26.26037216,-81.69390106,208
29.65475082,-82.49948883,176
25.60505676,-80.36520386,136
25.99359131,-80.15067291,238
26.2457962,-80.19433594,160
29.19891357,-81.03632355,230
29.64056206,-81.65480804,78
30.20925522,-81.7388382,252
30.38080025,-81.60679626,288
27.71953201,-82.3144989,108
26.62139511,-81.6505661,156
30.76287079,-85.22880554,53
30.11599922,-81.80986023,304
28.06031036,-82.55161285,216
28.06031036,-82.55161285,192
26.77586937,-80.10832977,330
27.73417473,-82.4155426,160
26.21103096,-80.13534546,188
28.47689247,-81.44239044,336
30.30257416,-81.74600983,360
27.68092346,-80.42319489,72
30.45809555,-81.66957855,388
26.70092964,-80.10469818,163
27.98163986,-82.3456955,208
25.79911041,-80.21103668,336
28.26758766,-80.7220459,360
28.61987114,-81.25582123,184
26.16670227,-81.69026947,264
26.63443184,-81.79132843,300
25.55944061,-80.36138153,288
28.60374641,-80.81822968,160
27.34663391,-80.38315582,264
27.67479134,-80.4045639,234
28.33239555,-81.41397095,344
28.06559753,-81.95932007,196
28.06907654,-82.44797516,240
29.25114441,-81.11062622,260
30.18232918,-85.67444611,150
27.93263245,-81.60890961,192
27.38015556,-82.50450134,192
28.54424095,-81.25332642,229
26.15180588,-80.15167999,150
25.96931839,-80.22771454,288
28.05618477,-82.66736603,270
29.87286568,-81.34282684,200
27.04739189,-82.24237061,104
27.96736717,-81.96788788,200
26.79963493,-80.08628845,288
27.9759922,-82.79177856,179
28.50173187,-81.40123749,215
26.03720856,-80.16235352,160
29.64235115,-82.27360535,140
25.96388626,-80.23310852,288
30.18309021,-85.69173431,200
28.55434608,-81.16731262,300
25.44760132,-80.46877289,164
25.7739563,-80.20412445,160
28.51911354,-81.2977066,169
30.17278862,-81.60735321,184
28.55255699,-81.2872467,312
28.54034233,-81.38683319,266
28.85832405,-82.03166199,72
28.84090424,-81.90193939,168
26.23164368,-80.14994049,192
29.68860245,-82.30860138,104
28.05633545,-82.57949829,160
28.3045063,-81.35942841,394
26.57555389,-81.88092041,204
30.43197823,-86.66755676,168
25.84654999,-80.21916962,212
30.49363327,-84.24951172,150
27.44422531,-82.57836914,144
30.43475914,-81.69615173,240
29.17741585,-82.16295624,144
28.91611481,-82.46908569,100
27.21605301,-81.8425827,64
24.56865883,-81.739151,102
28.12016296,-82.3718338,336
27.48690605,-82.56526184,117
29.00188065,-80.92652893,192
28.37503624,-82.21697235,20
30.08123398,-81.45184326,160
27.62410545,-80.384552,259
28.86832428,-82.59829712,85
26.64963913,-80.12600708,160
28.3663063,-81.36730194,268
26.7379303,-80.10858154,344
28.13054848,-82.75492859,160
28.91684532,-81.29053497,192
28.57836151,-81.48236847,272
27.76989746,-80.59080505,160
27.352911,-80.35770416,184
30.19576073,-85.82287598,160
30.19454193,-85.82484436,56
27.24854469,-80.27671814,192
28.60603523,-81.39638519,148
26.26769066,-81.74689484,140
30.20620918,-81.58704376,268
30.24637032,-81.7305069,100
26.15868568,-81.69393158,298
25.53121567,-80.41296387,340
28.54825592,-81.50386047,312
27.99965286,-82.36778259,324
27.95383644,-81.76567841,64
29.64847565,-81.69486237,120
25.96470642,-80.23506927,141
26.80120468,-80.08554077,112
25.89333916,-80.24734497,216
25.80779076,-80.21542358,128
30.71536636,-86.60700226,160
25.88293076,-80.22483063,240
26.2434597,-80.12718964,145
28.47348976,-81.32976532,336
27.93419266,-82.79588318,180
27.93515015,-82.40437317,300
27.97071648,-82.44516754,160
27.8706398,-82.51467133,276
30.19754601,-81.71817017,160
26.16386414,-80.24467468,160
27.04145813,-82.21835327,128
28.00351524,-82.43080902,168
27.46390533,-81.43080139,122
26.9913063,-82.02667236,284
26.76114273,-80.08626556,192
26.71149063,-80.07693481,99
29.18837547,-82.1626358,170
30.30105782,-81.61373138,100
27.43938637,-80.35016632,104
29.47794724,-81.19849396,128
26.71889877,-80.08535004,264
29.47884369,-82.86538696,72
27.91139603,-81.83875275,160
28.81473923,-81.89689636,140
30.60608101,-81.51382446,192
28.01633072,-82.45830536,250
25.90074158,-80.23535919,506
27.80480003,-80.48000336,150
30.2865181,-81.53718567,224
30.21450424,-85.6452179,132
26.23939514,-80.15195465,148
30.29902649,-81.52618408,132
26.20488739,-80.20077515,292
25.79574013,-80.21598816,204
29.22115707,-82.06767273,260
28.84269714,-81.90315247,138
28.43955231,-82.54463196,176
24.56975937,-81.73883057,130
25.77943993,-80.2046051,199
27.54619408,-82.50717163,348
27.45351982,-82.61257935,200
25.82334137,-80.2345047,100
29.93507195,-82.10488892,120
28.15437126,-80.66988373,132
30.35967827,-81.66423035,326
28.46758461,-81.30522919,312
29.6849823,-82.30560303,200
29.02105141,-81.31128693,228
26.16885757,-80.20366669,246
25.43538475,-80.48732758,159
30.18309021,-85.69173431,120
30.5883522,-84.59629059,120
30.47138977,-83.43328857,72
27.97854614,-82.43225861,266
29.19359207,-82.15483856,119
30.34213257,-81.53273773,168
28.61384583,-81.45244598,264
28.90132523,-81.9125824,176
28.51897049,-81.40142059,122
25.57028198,-80.36141968,216
28.0598259,-82.44512177,132
27.87150764,-82.51428986,216
26.1508522,-81.79445648,70
29.17745972,-82.16584015,124
27.20524406,-81.84848022,50
28.81630325,-81.70872498,160
28.79151154,-81.88845062,128
27.99631119,-82.43190002,360
28.49113083,-81.30596924,312
28.44282722,-82.63677216,128
27.58379555,-81.50712585,80
28.10430717,-81.6370163,156
29.78037453,-81.31934357,132
28.55778503,-81.74448395,33
25.776968,-80.20175171,61
